#       x               J0(x)           J0'(x)          J0'(x)          J0''(x)         J0''(x)
191       1.89          0.29           -0.58           -0.58            0.02             0.02
192       1.90          0.28           -0.58           -0.58            0.02             0.03
193       1.91          0.28           -0.58           -0.58            0.03             0.03
194       1.92          0.27           -0.58           -0.58            0.03             0.03
195       1.93          0.26           -0.58           -0.58            0.04             0.04
196       1.94          0.26           -0.58           -0.58            0.04             0.04
197       1.95          0.25           -0.58           -0.58            0.04             0.05
198       1.96          0.25           -0.58           -0.58            0.05             0.05
199       1.97          0.24           -0.58           -0.58            0.05             0.05
200       1.98          0.24           -0.58           -0.58            0.06             0.06
201       1.99          0.23           -0.58           -0.58            0.06             0.06
202       2.00          0.22           -0.58           -0.58            0.06             0.07
203       2.01          0.22           -0.58           -0.58            0.07             0.07
204       2.02          0.21           -0.58           -0.57            0.07             0.07
205       2.03          0.21           -0.57           -0.57            0.08             0.08
206       2.04          0.20           -0.57           -0.57            0.08             0.08
207       2.05          0.20           -0.57           -0.57            0.08             0.09
208       2.06          0.19           -0.57           -0.57            0.09             0.09
209       2.07          0.18           -0.57           -0.57            0.09             0.09
210       2.08          0.18           -0.57           -0.57            0.10             0.10
211       2.09          0.17           -0.57           -0.57            0.10             0.10
212       2.10          0.17           -0.57           -0.57            0.10             0.11
213       2.11          0.16           -0.57           -0.57            0.11             0.11
214       2.12          0.16           -0.57           -0.57            0.11             0.11
215       2.13          0.15           -0.56           -0.56            0.12             0.12
216       2.14          0.14           -0.56           -0.56            0.12             0.12
217       2.15          0.14           -0.56           -0.56            0.12             0.13
218       2.16          0.13           -0.56           -0.56            0.13             0.13
219       2.17          0.13           -0.56           -0.56            0.13             0.13
220       2.18          0.12           -0.56           -0.56            0.13             0.14
221       2.19          0.12           -0.56           -0.56            0.14             0.14
222       2.20          0.11           -0.56           -0.56            0.14             0.14
223       2.21          0.10           -0.55           -0.55            0.15             0.15
224       2.22          0.10           -0.55           -0.55            0.15             0.15
225       2.23          0.09           -0.55           -0.55            0.15             0.16
226       2.24          0.09           -0.55           -0.55            0.16             0.16
227       2.25          0.08           -0.55           -0.55            0.16             0.16
228       2.26          0.08           -0.55           -0.55            0.16             0.17
229       2.27          0.07           -0.55           -0.54            0.17             0.17
230       2.28          0.07           -0.54           -0.54            0.17             0.17
231       2.29          0.06           -0.54           -0.54            0.18             0.18
232       2.30          0.06           -0.54           -0.54            0.18             0.18
233       2.31          0.05           -0.54           -0.54            0.18             0.18
234       2.32          0.04           -0.54           -0.54            0.19             0.19
235       2.33          0.04           -0.53           -0.53            0.19             0.19
236       2.34          0.03           -0.53           -0.53            0.19             0.20
237       2.35          0.03           -0.53           -0.53            0.20             0.20
238       2.36          0.02           -0.53           -0.53            0.20             0.20
239       2.37          0.02           -0.53           -0.53            0.20             0.21
240       2.38          0.01           -0.52           -0.52            0.21             0.21
241       2.39          0.01           -0.52           -0.52            0.21             0.21
242       2.40          0.00           -0.52           -0.52            0.21             0.22
243       2.41         -0.00           -0.52           -0.52            0.22             0.22
244       2.42         -0.01           -0.52           -0.51            0.22             0.22
245       2.43         -0.01           -0.51           -0.51            0.22             0.23
246       2.44         -0.02           -0.51           -0.51            0.23             0.23
247       2.45         -0.02           -0.51           -0.51            0.23             0.23
248       2.46         -0.03           -0.51           -0.51            0.23             0.24
249       2.47         -0.03           -0.50           -0.50            0.24             0.24
250       2.48         -0.04           -0.50           -0.50            0.24             0.24
251       2.49         -0.04           -0.50           -0.50            0.24             0.25
252       2.50         -0.05           -0.50           -0.50            0.25             0.25
253       2.51         -0.05           -0.49           -0.49            0.25             0.25
254       2.52         -0.06           -0.49           -0.49            0.25             0.26
255       2.53         -0.06           -0.49           -0.49            0.26             0.26
256       2.54         -0.07           -0.49           -0.49            0.26             0.26
257       2.55         -0.07           -0.48           -0.48            0.26             0.26
258       2.56         -0.08           -0.48           -0.48            0.27             0.27
259       2.57         -0.08           -0.48           -0.48            0.27             0.27
260       2.58         -0.09           -0.48           -0.47            0.27             0.27
261       2.59         -0.09           -0.47           -0.47            0.27             0.28
262       2.60         -0.10           -0.47           -0.47            0.28             0.28
263       2.61         -0.10           -0.47           -0.47            0.28             0.28
264       2.62         -0.11           -0.47           -0.46            0.28             0.29
265       2.63         -0.11           -0.46           -0.46            0.29             0.29
266       2.64         -0.12           -0.46           -0.46            0.29             0.29
267       2.65         -0.12           -0.46           -0.46            0.29             0.29
268       2.66         -0.12           -0.45           -0.45            0.30             0.30
269       2.67         -0.13           -0.45           -0.45            0.30             0.30
270       2.68         -0.13           -0.45           -0.45            0.30             0.30
271       2.69         -0.14           -0.44           -0.44            0.30             0.30
272       2.70         -0.14           -0.44           -0.44            0.31             0.31
273       2.71         -0.15           -0.44           -0.44            0.31             0.31
274       2.72         -0.15           -0.44           -0.43            0.31             0.31
275       2.73         -0.16           -0.43           -0.43            0.31             0.32
276       2.74         -0.16           -0.43           -0.43            0.32             0.32
277       2.75         -0.16           -0.43           -0.42            0.32             0.32
278       2.76         -0.17           -0.42           -0.42            0.32             0.32
279       2.77         -0.17           -0.42           -0.42            0.32             0.33
280       2.78         -0.18           -0.42           -0.41            0.33             0.33
281       2.79         -0.18           -0.41           -0.41            0.33             0.33
282       2.80         -0.19           -0.41           -0.41            0.33             0.33
283       2.81         -0.19           -0.41           -0.40            0.33             0.33
284       2.82         -0.19           -0.40           -0.40            0.34             0.34
285       2.83         -0.20           -0.40           -0.40            0.34             0.34
286       2.84         -0.20           -0.40           -0.39            0.34             0.34
287       2.85         -0.21           -0.39           -0.39            0.34             0.34
288       2.86         -0.21           -0.39           -0.39            0.35             0.35
289       2.87         -0.21           -0.39           -0.38            0.35             0.35
290       2.88         -0.22           -0.38           -0.38            0.35             0.35
291       2.89         -0.22           -0.38           -0.38            0.35             0.35
292       2.90         -0.22           -0.38           -0.37            0.35             0.35
293       2.91         -0.23           -0.37           -0.37            0.36             0.36
294       2.92         -0.23           -0.37           -0.37            0.36             0.36
295       2.93         -0.24           -0.36           -0.36            0.36             0.36
296       2.94         -0.24           -0.36           -0.36            0.36             0.36
297       2.95         -0.24           -0.36           -0.36            0.36             0.36
298       2.96         -0.25           -0.35           -0.35            0.37             0.37
299       2.97         -0.25           -0.35           -0.35            0.37             0.37
300       2.98         -0.25           -0.35           -0.34            0.37             0.37
301       2.99         -0.26           -0.34           -0.34            0.37             0.37
302       3.00         -0.26           -0.34           -0.34            0.37             0.37
303       3.01         -0.26           -0.34           -0.33            0.37             0.38
304       3.02         -0.27           -0.33           -0.33            0.38             0.38
305       3.03         -0.27           -0.33           -0.33            0.38             0.38
306       3.04         -0.27           -0.32           -0.32            0.38             0.38
307       3.05         -0.28           -0.32           -0.32            0.38             0.38
308       3.06         -0.28           -0.32           -0.31            0.38             0.38
309       3.07         -0.28           -0.31           -0.31            0.38             0.39
310       3.08         -0.29           -0.31           -0.31            0.39             0.39
311       3.09         -0.29           -0.30           -0.30            0.39             0.39
312       3.10         -0.29           -0.30           -0.30            0.39             0.39
313       3.11         -0.30           -0.30           -0.30            0.39             0.39
314       3.12         -0.30           -0.29           -0.29            0.39             0.39
315       3.13         -0.30           -0.29           -0.29            0.39             0.39
316       3.14         -0.30           -0.29           -0.28            0.39             0.40
317       3.15         -0.31           -0.28           -0.28            0.40             0.40
318       3.16         -0.31           -0.28           -0.28            0.40             0.40
319       3.17         -0.31           -0.27           -0.27            0.40             0.40
320       3.18         -0.31           -0.27           -0.27            0.40             0.40
321       3.19         -0.32           -0.27           -0.26            0.40             0.40
322       3.20         -0.32           -0.26           -0.26            0.40             0.40
323       3.21         -0.32           -0.26           -0.26            0.40             0.40
324       3.22         -0.33           -0.25           -0.25            0.40             0.40
325       3.23         -0.33           -0.25           -0.25            0.41             0.41
326       3.24         -0.33           -0.25           -0.24            0.41             0.41
327       3.25         -0.33           -0.24           -0.24            0.41             0.41
328       3.26         -0.34           -0.24           -0.24            0.41             0.41
329       3.27         -0.34           -0.23           -0.23            0.41             0.41
330       3.28         -0.34           -0.23           -0.23            0.41             0.41
331       3.29         -0.34           -0.22           -0.22            0.41             0.41
332       3.30         -0.34           -0.22           -0.22            0.41             0.41
333       3.31         -0.35           -0.22           -0.21            0.41             0.41
334       3.32         -0.35           -0.21           -0.21            0.41             0.41
335       3.33         -0.35           -0.21           -0.21            0.41             0.41
336       3.34         -0.35           -0.20           -0.20            0.41             0.41
337       3.35         -0.35           -0.20           -0.20            0.41             0.41
338       3.36         -0.36           -0.20           -0.19            0.42             0.42
339       3.37         -0.36           -0.19           -0.19            0.42             0.42
340       3.38         -0.36           -0.19           -0.19            0.42             0.42
341       3.39         -0.36           -0.18           -0.18            0.42             0.42
342       3.40         -0.36           -0.18           -0.18            0.42             0.42
343       3.41         -0.37           -0.18           -0.17            0.42             0.42
344       3.42         -0.37           -0.17           -0.17            0.42             0.42
345       3.43         -0.37           -0.17           -0.16            0.42             0.42
346       3.44         -0.37           -0.16           -0.16            0.42             0.42
347       3.45         -0.37           -0.16           -0.16            0.42             0.42
348       3.46         -0.37           -0.15           -0.15            0.42             0.42
349       3.47         -0.38           -0.15           -0.15            0.42             0.42
350       3.48         -0.38           -0.15           -0.14            0.42             0.42
351       3.49         -0.38           -0.14           -0.14            0.42             0.42
352       3.50         -0.38           -0.14           -0.14            0.42             0.42
353       3.51         -0.38           -0.13           -0.13            0.42             0.42
354       3.52         -0.38           -0.13           -0.13            0.42             0.42
355       3.53         -0.38           -0.12           -0.12            0.42             0.42
356       3.54         -0.39           -0.12           -0.12            0.42             0.42
357       3.55         -0.39           -0.12           -0.11            0.42             0.42
358       3.56         -0.39           -0.11           -0.11            0.42             0.42
359       3.57         -0.39           -0.11           -0.11            0.42             0.42
360       3.58         -0.39           -0.10           -0.10            0.42             0.42
361       3.59         -0.39           -0.10           -0.10            0.42             0.42
362       3.60         -0.39           -0.10           -0.09            0.42             0.42
363       3.61         -0.39           -0.09           -0.09            0.42             0.42
364       3.62         -0.39           -0.09           -0.09            0.42             0.42
365       3.63         -0.39           -0.08           -0.08            0.42             0.42
366       3.64         -0.40           -0.08           -0.08            0.42             0.42
367       3.65         -0.40           -0.07           -0.07            0.42             0.42
368       3.66         -0.40           -0.07           -0.07            0.42             0.42
369       3.67         -0.40           -0.07           -0.06            0.42             0.42
370       3.68         -0.40           -0.06           -0.06            0.41             0.41
371       3.69         -0.40           -0.06           -0.06            0.41             0.41
372       3.70         -0.40           -0.05           -0.05            0.41             0.41
373       3.71         -0.40           -0.05           -0.05            0.41             0.41
374       3.72         -0.40           -0.05           -0.04            0.41             0.41
375       3.73         -0.40           -0.04           -0.04            0.41             0.41
376       3.74         -0.40           -0.04           -0.04            0.41             0.41
377       3.75         -0.40           -0.03           -0.03            0.41             0.41
378       3.76         -0.40           -0.03           -0.03            0.41             0.41
379       3.77         -0.40           -0.03           -0.02            0.41             0.41
380       3.78         -0.40           -0.02           -0.02            0.41             0.41
381       3.79         -0.40           -0.02           -0.01            0.41             0.41
382       3.80         -0.40           -0.01           -0.01            0.41             0.41
383       3.81         -0.40           -0.01           -0.01            0.40             0.40
384       3.82         -0.40           -0.00           -0.00            0.40             0.40
385       3.83         -0.40           -0.00            0.00            0.40             0.40
386       3.84         -0.40            0.00            0.01            0.40             0.40
387       3.85         -0.40            0.01            0.01            0.40             0.40
388       3.86         -0.40            0.01            0.01            0.40             0.40
389       3.87         -0.40            0.02            0.02            0.40             0.40
390       3.88         -0.40            0.02            0.02            0.40             0.40
391       3.89         -0.40            0.02            0.03            0.40             0.40
392       3.90         -0.40            0.03            0.03            0.39             0.39
393       3.91         -0.40            0.03            0.03            0.39             0.39
394       3.92         -0.40            0.04            0.04            0.39             0.39
395       3.93         -0.40            0.04            0.04            0.39             0.39
396       3.94         -0.40            0.04            0.04            0.39             0.39
397       3.95         -0.40            0.05            0.05            0.39             0.39
398       3.96         -0.40            0.05            0.05            0.39             0.39
399       3.97         -0.40            0.05            0.06            0.39             0.38
400       3.98         -0.40            0.06            0.06            0.38             0.38
401       3.99         -0.40            0.06            0.06            0.38             0.38
402       4.00         -0.40            0.07            0.07            0.38             0.38
403       4.01         -0.40            0.07            0.07            0.38             0.38
404       4.02         -0.40            0.07            0.08            0.38             0.38
405       4.03         -0.39            0.08            0.08            0.38             0.37
406       4.04         -0.39            0.08            0.08            0.37             0.37
407       4.05         -0.39            0.08            0.09            0.37             0.37
408       4.06         -0.39            0.09            0.09            0.37             0.37
409       4.07         -0.39            0.09            0.09            0.37             0.37
410       4.08         -0.39            0.10            0.10            0.37             0.37
411       4.09         -0.39            0.10            0.10            0.37             0.36
412       4.10         -0.39            0.10            0.11            0.36             0.36
413       4.11         -0.39            0.11            0.11            0.36             0.36
414       4.12         -0.39            0.11            0.11            0.36             0.36
415       4.13         -0.39            0.11            0.12            0.36             0.36
416       4.14         -0.38            0.12            0.12            0.36             0.35
417       4.15         -0.38            0.12            0.12            0.35             0.35
418       4.16         -0.38            0.12            0.13            0.35             0.35
419       4.17         -0.38            0.13            0.13            0.35             0.35
420       4.18         -0.38            0.13            0.13            0.35             0.35
421       4.19         -0.38            0.14            0.14            0.35             0.34
422       4.20         -0.38            0.14            0.14            0.34             0.34
423       4.21         -0.38            0.14            0.14            0.34             0.34
424       4.22         -0.37            0.15            0.15            0.34             0.34
425       4.23         -0.37            0.15            0.15            0.34             0.34
426       4.24         -0.37            0.15            0.15            0.33             0.33
427       4.25         -0.37            0.16            0.16            0.33             0.33
428       4.26         -0.37            0.16            0.16            0.33             0.33
429       4.27         -0.37            0.16            0.16            0.33             0.33
430       4.28         -0.36            0.17            0.17            0.33             0.32
431       4.29         -0.36            0.17            0.17            0.32             0.32
432       4.30         -0.36            0.17            0.17            0.32             0.32
433       4.31         -0.36            0.18            0.18            0.32             0.32
434       4.32         -0.36            0.18            0.18            0.32             0.32
435       4.33         -0.36            0.18            0.18            0.31             0.31
436       4.34         -0.35            0.18            0.19            0.31             0.31
437       4.35         -0.35            0.19            0.19            0.31             0.31
438       4.36         -0.35            0.19            0.19            0.31             0.31
439       4.37         -0.35            0.19            0.20            0.30             0.30
440       4.38         -0.35            0.20            0.20            0.30             0.30
441       4.39         -0.34            0.20            0.20            0.30             0.30
442       4.40         -0.34            0.20            0.20            0.30             0.29
443       4.41         -0.34            0.21            0.21            0.29             0.29
444       4.42         -0.34            0.21            0.21            0.29             0.29
445       4.43         -0.34            0.21            0.21            0.29             0.29
446       4.44         -0.33            0.21            0.22            0.29             0.28
447       4.45         -0.33            0.22            0.22            0.28             0.28
448       4.46         -0.33            0.22            0.22            0.28             0.28
449       4.47         -0.33            0.22            0.22            0.28             0.28
450       4.48         -0.33            0.23            0.23            0.27             0.27
451       4.49         -0.32            0.23            0.23            0.27             0.27
452       4.50         -0.32            0.23            0.23            0.27             0.27
453       4.51         -0.32            0.23            0.24            0.27             0.26
454       4.52         -0.32            0.24            0.24            0.26             0.26
455       4.53         -0.31            0.24            0.24            0.26             0.26
456       4.54         -0.31            0.24            0.24            0.26             0.26
457       4.55         -0.31            0.24            0.25            0.25             0.25
458       4.56         -0.31            0.25            0.25            0.25             0.25
459       4.57         -0.30            0.25            0.25            0.25             0.25
460       4.58         -0.30            0.25            0.25            0.25             0.24
461       4.59         -0.30            0.25            0.26            0.24             0.24
462       4.60         -0.30            0.26            0.26            0.24             0.24
463       4.61         -0.29            0.26            0.26            0.24             0.24
464       4.62         -0.29            0.26            0.26            0.23             0.23
465       4.63         -0.29            0.26            0.26            0.23             0.23
466       4.64         -0.29            0.27            0.27            0.23             0.23
467       4.65         -0.28            0.27            0.27            0.23             0.22
468       4.66         -0.28            0.27            0.27            0.22             0.22
469       4.67         -0.28            0.27            0.27            0.22             0.22
470       4.68         -0.27            0.27            0.28            0.22             0.21
471       4.69         -0.27            0.28            0.28            0.21             0.21
472       4.70         -0.27            0.28            0.28            0.21             0.21
473       4.71         -0.27            0.28            0.28            0.21             0.21
474       4.72         -0.26            0.28            0.28            0.20             0.20
475       4.73         -0.26            0.29            0.29            0.20             0.20
476       4.74         -0.26            0.29            0.29            0.20             0.20
477       4.75         -0.26            0.29            0.29            0.19             0.19
478       4.76         -0.25            0.29            0.29            0.19             0.19
479       4.77         -0.25            0.29            0.29            0.19             0.19
480       4.78         -0.25            0.29            0.30            0.18             0.18
481       4.79         -0.24            0.30            0.30            0.18             0.18
482       4.80         -0.24            0.30            0.30            0.18             0.18
483       4.81         -0.24            0.30            0.30            0.18             0.17
